timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683455562885,5213,paypal,200,,payment 5-37,text,true,,453,216,76,266,http://localhost:9090/pay?id=1,5213,0,0
1683455562785,5330,paypal,200,,payment 5-36,text,true,,453,216,76,267,http://localhost:9090/pay?id=1,5330,0,1
1683455562866,5276,signin,200,,Account 2-39,text,true,,730,604,85,267,http://localhost:9090/signin,5276,0,0
1683455563197,4949,Get All Invoice,200,,Invoice 1-44,text,true,,2266,198,86,267,http://localhost:9090/invoice/getAll,4949,0,1
1683455563218,4932,get list customer info,200,,customer 3-5,text,true,,2096,204,7,267,http://localhost:9090/getListCustomersInfo,4932,0,1
1683455562684,5470,paypal,200,,payment 5-35,text,true,,453,216,76,267,http://localhost:9090/pay?id=1,5470,0,1
1683455563251,4907,cash,200,,payment 5-15,text,true,,494,220,76,267,http://localhost:9090/payWithCash?id=2,4907,0,0
1683455563260,4901,Get all by username,200,,Invoice 1-13,text,true,,693,228,86,266,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,4900,0,0
1683455563242,4991,create,200,,electricboard 4-5,text,true,,2543,6650,8,270,http://localhost:9090/board/create,4991,0,1
1683455562965,5434,signin,200,,Account 2-40,text,true,,730,616,88,277,http://localhost:9090/signin,5434,0,1
1683455563298,5105,Get All Invoice,200,,Invoice 1-45,text,true,,2266,198,89,277,http://localhost:9090/invoice/getAll,5105,0,1
1683455563362,5044,cash,200,,payment 5-14,text,true,,494,220,78,277,http://localhost:9090/payWithCash?id=2,5044,0,0
1683455563367,5045,Update Invoice Status,200,,Invoice 1-23,text,true,,709,620,89,276,http://localhost:9090/invoice/updateStatus,5045,0,0
1683455563065,5396,signin,200,,Account 2-41,text,true,,730,616,88,276,http://localhost:9090/signin,5396,0,1
1683455563028,5511,user login,200,,Account 2-17,text,true,,743,606,89,279,http://localhost:9090/signin,5511,0,0
1683455563083,5552,paypal,200,,payment 5-39,text,true,,453,216,79,283,http://localhost:9090/pay?id=1,5552,0,1
1683455563399,5240,Get All Invoice,200,,Invoice 1-46,text,true,,2266,198,91,283,http://localhost:9090/invoice/getAll,5240,0,0
1683455562982,5802,paypal,200,,payment 5-38,text,true,,453,216,81,288,http://localhost:9090/pay?id=1,5802,0,0
1683455563167,5689,signin,200,,Account 2-42,text,true,,730,624,92,289,http://localhost:9090/signin,5689,0,0
1683455566867,1995,signin,200,,Account 2-79,text,true,,730,636,92,289,http://localhost:9090/signin,1995,0,0
1683455563515,5354,cash,200,,payment 5-17,text,true,,494,220,81,290,http://localhost:9090/payWithCash?id=2,5354,0,0
1683455563498,5374,Get All Invoice,200,,Invoice 1-47,text,true,,2266,198,93,289,http://localhost:9090/invoice/getAll,5365,0,0
1683455563183,5735,user login,200,,Account 2-18,text,true,,743,610,93,291,http://localhost:9090/signin,5735,0,0
1683455563283,5732,paypal,200,,payment 5-41,text,true,,453,216,82,294,http://localhost:9090/pay?id=1,5732,0,0
1683455563598,5422,Get All Invoice,200,,Invoice 1-48,text,true,,2266,198,95,294,http://localhost:9090/invoice/getAll,5422,0,0
1683455563623,5399,get staff info,200,,staff 6-5,text,true,,633,205,6,294,http://localhost:9090/getStaffInfo/ngochoai,5399,0,0
1683455563366,5715,signin,200,,Account 2-44,text,true,,730,608,95,294,http://localhost:9090/signin,5715,0,1
1683455563628,5456,get by status,200,,Invoice 1-9,text,true,,2266,217,95,295,http://localhost:9090/invoice/getByStatus?status=UNPAID,5455,0,0
1683455563632,5455,Update Invoice Status,200,,Invoice 1-24,text,true,,709,612,95,295,http://localhost:9090/invoice/updateStatus,5455,0,0
1683455563635,5454,get customer info,200,,customer 3-3,text,true,,676,210,8,295,http://localhost:9090/getCustomerInfo/HD11300001,5454,0,0
1683455563183,6015,paypal,200,,payment 5-40,text,true,,453,216,84,297,http://localhost:9090/pay?id=1,6015,0,0
1683455563375,5883,user login,200,,Account 2-19,text,true,,743,642,96,300,http://localhost:9090/signin,5882,0,0
1683455563698,5563,Get All Invoice,200,,Invoice 1-49,text,true,,2266,198,97,300,http://localhost:9090/invoice/getAll,5563,0,0
1683455563731,5533,get one by id,200,,electricboard 4-3,text,true,,732,218,10,300,http://localhost:9090/board/getOneById?electricBoardId=1,5532,0,0
1683455563746,5521,cash,200,,payment 5-16,text,true,,494,220,84,301,http://localhost:9090/payWithCash?id=2,5521,0,0
1683455563384,5914,paypal,200,,payment 5-42,text,true,,453,216,84,301,http://localhost:9090/pay?id=1,5914,0,0
1683455563465,5985,signin,200,,Account 2-45,text,true,,730,644,98,305,http://localhost:9090/signin,5985,0,1
1683455563567,5990,signin,200,,Account 2-46,text,true,,730,624,99,308,http://localhost:9090/signin,5990,0,0
1683455563798,5764,Get All Invoice,200,,Invoice 1-50,text,true,,2266,198,100,308,http://localhost:9090/invoice/getAll,5764,0,0
1683455563843,5722,cash,200,,payment 5-18,text,true,,494,220,86,309,http://localhost:9090/payWithCash?id=2,5722,0,0
1683455563847,5724,Update Invoice Status,200,,Invoice 1-25,text,true,,709,596,100,308,http://localhost:9090/invoice/updateStatus,5724,0,0
1683455563584,6092,paypal,200,,payment 5-44,text,true,,453,216,86,312,http://localhost:9090/pay?id=1,6092,0,0
1683455563499,6178,change password,200,,Account 2-7,text,true,,455,318,101,312,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,6178,0,0
1683455563899,5793,Get All Invoice,200,,Invoice 1-51,text,true,,2266,198,101,312,http://localhost:9090/invoice/getAll,5793,0,0
1683455563624,6107,user login,200,,Account 2-20,text,true,,743,642,100,313,http://localhost:9090/signin,6107,0,0
1683455563952,5781,Get all by username,200,,Invoice 1-14,text,true,,693,228,102,313,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,5781,0,0
1683455563953,5781,get by status,200,,Invoice 1-10,text,true,,2266,217,102,313,http://localhost:9090/invoice/getByStatus?status=UNPAID,5781,0,0
1683455563666,6242,signin,200,,Account 2-47,text,true,,730,644,102,319,http://localhost:9090/signin,6242,0,0
1683455563684,6270,paypal,200,,payment 5-45,text,true,,453,216,89,319,http://localhost:9090/pay?id=1,6270,0,0
1683455563999,5959,Get All Invoice,200,,Invoice 1-52,text,true,,2266,198,104,319,http://localhost:9090/invoice/getAll,5959,0,0
1683455564064,5896,cash,200,,payment 5-19,text,true,,494,220,89,319,http://localhost:9090/payWithCash?id=2,5896,0,0
1683455563767,6268,signin,200,,Account 2-48,text,true,,730,632,103,321,http://localhost:9090/signin,6268,0,0
1683455563759,6326,change password,200,,Account 2-9,text,true,,455,318,104,323,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,6325,0,0
1683455564098,5992,Get All Invoice,200,,Invoice 1-53,text,true,,2266,198,105,322,http://localhost:9090/invoice/getAll,5992,0,0
1683455563866,6439,signin,200,,Account 2-49,text,true,,730,604,105,331,http://localhost:9090/signin,6439,0,1
1683455563967,6399,signin,200,,Account 2-50,text,true,,730,616,106,332,http://localhost:9090/signin,6399,0,0
1683455564197,6173,Get All Invoice,200,,Invoice 1-54,text,true,,2266,198,108,332,http://localhost:9090/invoice/getAll,6173,0,1
1683455564218,6156,get list customer info,200,,customer 3-6,text,true,,2096,204,9,332,http://localhost:9090/getListCustomersInfo,6156,0,0
1683455563948,6517,user login,200,,Account 2-21,text,true,,743,610,106,334,http://localhost:9090/signin,6517,0,0
1683455563883,6584,paypal,200,,payment 5-47,text,true,,453,216,93,335,http://localhost:9090/pay?id=1,6584,0,0
1683455564240,6230,get all by username,200,,electricboard 4-2,text,true,,734,226,11,335,http://localhost:9090/board//getAllByUsername?username=HD11300001,6230,0,0
1683455564240,6232,Get all by username,200,,Invoice 1-15,text,true,,693,228,109,334,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,6232,0,0
1683455564240,6235,get by status,200,,Invoice 1-11,text,true,,2266,217,109,334,http://localhost:9090/invoice/getByStatus?status=UNPAID,6235,0,0
1683455564240,6240,Update Invoice Status,200,,Invoice 1-26,text,true,,709,608,109,334,http://localhost:9090/invoice/updateStatus,6239,0,0
1683455563483,7031,paypal,200,,payment 5-43,text,true,,453,216,94,336,http://localhost:9090/pay?id=1,7031,0,1
1683455564244,6314,create,200,,electricboard 4-6,text,true,,2543,6674,10,336,http://localhost:9090/board/create,6314,0,0
1683455563783,6799,paypal,200,,payment 5-46,text,true,,453,216,94,337,http://localhost:9090/pay?id=1,6799,0,0
1683455564299,6287,Get All Invoice,200,,Invoice 1-55,text,true,,2266,198,110,338,http://localhost:9090/invoice/getAll,6287,0,0
1683455563982,6687,paypal,200,,payment 5-48,text,true,,453,216,95,341,http://localhost:9090/pay?id=1,6686,0,1
1683455564379,6294,cash,200,,payment 5-20,text,true,,494,220,95,341,http://localhost:9090/payWithCash?id=2,6294,0,0
1683455564067,6622,signin,200,,Account 2-51,text,true,,730,604,109,341,http://localhost:9090/signin,6622,0,0
1683455564385,6309,Update Invoice Status,200,,Invoice 1-27,text,true,,709,616,111,341,http://localhost:9090/invoice/updateStatus,6309,0,0
1683455564398,6309,Get All Invoice,200,,Invoice 1-56,text,true,,2266,198,112,342,http://localhost:9090/invoice/getAll,6309,0,0
1683455564166,6628,signin,200,,Account 2-52,text,true,,730,612,110,344,http://localhost:9090/signin,6628,0,1
1683455564084,6752,paypal,200,,payment 5-49,text,true,,453,216,96,345,http://localhost:9090/pay?id=1,6752,0,0
1683455564498,6342,Get All Invoice,200,,Invoice 1-57,text,true,,2266,198,113,345,http://localhost:9090/invoice/getAll,6342,0,0
1683455564183,6870,paypal,200,,payment 5-50,text,true,,453,216,98,351,http://localhost:9090/pay?id=1,6870,0,0
1683455564520,6537,cash,200,,payment 5-21,text,true,,494,220,98,351,http://localhost:9090/payWithCash?id=2,6537,0,0
1683455564220,6892,user login,200,,Account 2-22,text,true,,743,618,113,353,http://localhost:9090/signin,6891,0,0
1683455564226,6973,change password,200,,Account 2-8,text,true,,455,318,114,356,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,6973,0,0
1683455564595,6610,Update Invoice Status,200,,Invoice 1-28,text,true,,709,600,117,355,http://localhost:9090/invoice/updateStatus,6610,0,0
1683455568234,2972,update,400,,electricboard 4-5,text,false,,502,233,10,355,http://localhost:9090/board/update/1,2972,0,0
1683455564598,6612,Get All Invoice,200,,Invoice 1-58,text,true,,2266,198,117,355,http://localhost:9090/invoice/getAll,6612,0,0
1683455564624,6587,get staff info,200,,staff 6-6,text,true,,633,205,7,355,http://localhost:9090/getStaffInfo/ngochoai,6587,0,0
1683455564283,7037,paypal,200,,payment 5-51,text,true,,453,216,100,359,http://localhost:9090/pay?id=1,7037,0,1
1683455564265,7062,signin,200,,Account 2-53,text,true,,730,612,114,359,http://localhost:9090/signin,7062,0,1
1683455564365,7029,signin,200,,Account 2-54,text,true,,730,616,115,361,http://localhost:9090/signin,7029,0,1
1683455564699,6701,Get All Invoice,200,,Invoice 1-59,text,true,,2266,198,119,362,http://localhost:9090/invoice/getAll,6700,0,0
1683455564467,7039,signin,200,,Account 2-55,text,true,,730,644,116,365,http://localhost:9090/signin,7039,0,0
1683455564748,6763,Update Invoice Status,200,,Invoice 1-29,text,true,,709,592,120,365,http://localhost:9090/invoice/updateStatus,6763,0,0
1683455564506,7052,user login,200,,Account 2-23,text,true,,743,618,116,365,http://localhost:9090/signin,7052,0,0
1683455564485,7169,paypal,200,,payment 5-53,text,true,,453,216,103,369,http://localhost:9090/pay?id=1,7169,0,0
1683455564797,6860,Get All Invoice,200,,Invoice 1-60,text,true,,2266,198,121,369,http://localhost:9090/invoice/getAll,6860,0,1
1683455564383,7279,paypal,200,,payment 5-52,text,true,,453,216,103,369,http://localhost:9090/pay?id=1,7279,0,1
1683455564882,6783,cash,200,,payment 5-22,text,true,,494,220,103,370,http://localhost:9090/payWithCash?id=2,6783,0,0
1683455564567,7178,signin,200,,Account 2-56,text,true,,730,608,118,371,http://localhost:9090/signin,7178,0,0
1683455564888,6862,Update Invoice Status,200,,Invoice 1-30,text,true,,709,596,122,371,http://localhost:9090/invoice/updateStatus,6862,0,0
1683455564898,6856,Get All Invoice,200,,Invoice 1-61,text,true,,2266,198,122,371,http://localhost:9090/invoice/getAll,6856,0,0
1683455564901,6855,Get all by username,200,,Invoice 1-16,text,true,,693,228,122,371,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,6855,0,0
1683455564666,7287,signin,200,,Account 2-57,text,true,,730,624,120,377,http://localhost:9090/signin,7287,0,0
1683455564583,7406,paypal,200,,payment 5-54,text,true,,453,216,106,379,http://localhost:9090/pay?id=1,7406,0,1
1683455564999,6994,Get All Invoice,200,,Invoice 1-62,text,true,,2266,198,124,379,http://localhost:9090/invoice/getAll,6994,0,0
1683455564695,7391,change password,200,,Account 2-10,text,true,,455,318,122,382,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,7391,0,0
1683455564683,7476,paypal,200,,payment 5-55,text,true,,453,216,107,382,http://localhost:9090/pay?id=1,7476,0,0
1683455565099,7065,Get All Invoice,200,,Invoice 1-63,text,true,,2266,198,126,382,http://localhost:9090/invoice/getAll,7065,0,0
1683455564743,7425,user login,200,,Account 2-24,text,true,,743,606,122,383,http://localhost:9090/signin,7424,0,0
1683455564765,7527,signin,200,,Account 2-58,text,true,,730,620,123,389,http://localhost:9090/signin,7527,0,1
1683455564866,7462,signin,200,,Account 2-59,text,true,,730,628,123,390,http://localhost:9090/signin,7462,0,0
1683455565198,7132,Get All Invoice,200,,Invoice 1-64,text,true,,2266,198,128,390,http://localhost:9090/invoice/getAll,7132,0,0
1683455565218,7116,get list customer info,200,,customer 3-7,text,true,,2096,204,11,390,http://localhost:9090/getListCustomersInfo,7116,0,1
1683455565244,7169,create,200,,electricboard 4-7,text,true,,2543,6644,12,393,http://localhost:9090/board/create,7169,0,1
1683455565264,7153,cash,200,,payment 5-24,text,true,,494,220,110,393,http://localhost:9090/payWithCash?id=2,7153,0,0
1683455564883,7600,paypal,200,,payment 5-57,text,true,,453,216,110,394,http://localhost:9090/pay?id=1,7600,0,1
1683455565268,7221,Update Invoice Status,200,,Invoice 1-31,text,true,,709,628,129,394,http://localhost:9090/invoice/updateStatus,7221,0,0
1683455564967,7579,signin,200,,Account 2-60,text,true,,730,644,125,395,http://localhost:9090/signin,7579,0,0
1683455564784,7876,paypal,200,,payment 5-56,text,true,,453,216,111,399,http://localhost:9090/pay?id=1,7876,0,1
1683455565297,7367,get by id,200,,Invoice 1-8,text,true,,691,223,131,399,http://localhost:9090/invoice/getById?id=1,7367,0,0
1683455565299,7370,Get All Invoice,200,,Invoice 1-65,text,true,,2266,198,130,399,http://localhost:9090/invoice/getAll,7370,0,1
1683455564983,7750,paypal,200,,payment 5-58,text,true,,453,216,112,401,http://localhost:9090/pay?id=1,7750,0,0
1683455565067,7721,signin,200,,Account 2-61,text,true,,730,612,128,403,http://localhost:9090/signin,7721,0,0
1683455565163,7681,user login,200,,Account 2-25,text,true,,743,638,128,404,http://localhost:9090/signin,7681,0,0
1683455565166,7681,signin,200,,Account 2-62,text,true,,730,620,128,404,http://localhost:9090/signin,7681,0,1
1683455565398,7450,Get All Invoice,200,,Invoice 1-66,text,true,,2266,198,132,404,http://localhost:9090/invoice/getAll,7449,0,1
1683455565405,7445,cash,200,,payment 5-23,text,true,,494,220,113,404,http://localhost:9090/payWithCash?id=2,7445,0,0
1683455565446,7405,cash,200,,payment 5-25,text,true,,494,220,113,404,http://localhost:9090/payWithCash?id=2,7405,0,0
1683455565450,7405,Update Invoice Status,200,,Invoice 1-32,text,true,,709,624,132,402,http://localhost:9090/invoice/updateStatus,7405,0,0
1683455565083,7787,paypal,200,,payment 5-59,text,true,,453,216,111,403,http://localhost:9090/pay?id=1,7787,0,0
1683455565498,7375,Get All Invoice,200,,Invoice 1-67,text,true,,2266,198,132,403,http://localhost:9090/invoice/getAll,7375,0,1
1683455565184,7882,paypal,200,,payment 5-60,text,true,,453,216,113,409,http://localhost:9090/pay?id=1,7882,0,1
1683455565266,7949,signin,200,,Account 2-63,text,true,,730,604,132,414,http://localhost:9090/signin,7948,0,0
1683455565295,7971,change password,200,,Account 2-11,text,true,,455,318,132,416,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,7971,0,0
1683455565598,7674,Get All Invoice,200,,Invoice 1-68,text,true,,2266,198,136,416,http://localhost:9090/invoice/getAll,7674,0,0
1683455565284,7991,paypal,200,,payment 5-61,text,true,,453,216,115,416,http://localhost:9090/pay?id=1,7991,0,0
1683455565622,7655,cash,200,,payment 5-26,text,true,,494,220,115,416,http://localhost:9090/payWithCash?id=2,7655,0,0
1683455565623,7655,get staff info,200,,staff 6-7,text,true,,633,205,8,415,http://localhost:9090/getStaffInfo/ngochoai,7655,0,0
1683455565367,8113,signin,200,,Account 2-64,text,true,,730,616,134,420,http://localhost:9090/signin,8112,0,0
1683455565670,7814,Update Invoice Status,200,,Invoice 1-33,text,true,,709,628,138,421,http://localhost:9090/invoice/updateStatus,7814,0,0
1683455565533,8038,user login,200,,Account 2-27,text,true,,743,642,135,423,http://localhost:9090/signin,8038,0,0
1683455565699,7876,Get All Invoice,200,,Invoice 1-69,text,true,,2266,198,139,423,http://localhost:9090/invoice/getAll,7876,0,0
1683455565388,8224,user login,200,,Account 2-26,text,true,,743,618,135,425,http://localhost:9090/signin,8223,0,0
1683455565727,7886,Get all by username,200,,Invoice 1-17,text,true,,693,228,140,425,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,7886,0,0
1683455565466,8200,signin,200,,Account 2-65,text,true,,730,616,136,427,http://localhost:9090/signin,8200,0,0
1683455565566,8250,signin,200,,Account 2-66,text,true,,730,628,137,432,http://localhost:9090/signin,8250,0,0
1683455565798,8022,Get All Invoice,200,,Invoice 1-70,text,true,,2266,198,142,432,http://localhost:9090/invoice/getAll,8022,0,0
1683455565383,8499,paypal,200,,payment 5-62,text,true,,453,216,120,433,http://localhost:9090/pay?id=1,8499,0,0
1683455565666,8261,signin,200,,Account 2-67,text,true,,730,640,138,435,http://localhost:9090/signin,8261,0,1
1683455565898,8032,Get All Invoice,200,,Invoice 1-71,text,true,,2266,198,143,435,http://localhost:9090/invoice/getAll,8032,0,0
